OID_,status,score,match_type,match_addr,addr_type,ref_id,user_fld,side,arc_street,arc_city,arc_state,dctyname,ffacid,ffacname,ffacid2,ffacid3,ffacid4,ffacid5,ffacid6,fstreet,fcity,fstate,fzip,flstreet,flcity,flstate,flzip,fphone,ffax,foptype,fopcat,fstaffid,fmetmh,ppermit,pfromdt,femail,pcap,pcap2,pcap3,flat,flong,admin1,admin2,owner1,owner2
247,M,97.609999999999999,A,"3206 AMAY JAMES AV, CHARLOTTE, NC, 28208",PointAddress,,,,3206 AMAY JAMES AV,CHARLOTTE,NC,Mecklenburg,60004112,RISING STARS ACADEMY,,,,,,,,NC,,3206 AMAY JAMES AVENUE,CHARLOTTE,NC,28208,(980) 298-1838,,Family CC Home,Independent,RKWASHIN,0.000000000000000,Four Star Family CC Home License,03-Jan-23 00:00:00,risingstars17@yahoo.com,8.000000000000000,0.000000000000000,0.000000000000000,35.203761000000000,-80.900522999999993,,,"PAULEY, BETTINA",
248,M,97.659999999999997,A,"3301 COUNTRY CLUB DR, CHARLOTTE, NC, 28205",PointAddress,,,,3301 COUNTRY CLUB DR,CHARLOTTE,NC,Mecklenburg,60004226,SHAMROCK GARDENS ELEMENTARY SCHOOL ASEP,60000148,60004075,,,,1901 HERBERT SPAUGH LANE,CHARLOTTE,NC,28208,3301 COUNTRY CLUB DRIVE,CHARLOTTE,NC,28205,(980) 343-6440,,Center,Local Public School,MBRINTON,0.000000000000000,Five Star Center License,13-Dec-22 00:00:00,a.sadler@cms.k12.nc.us,150.000000000000000,0.000000000000000,0.000000000000000,35.233955999999999,-80.788414500000002,LEIGH BISHOP,,CHARLOTTE-MECKLENBURG BOARD OF EDUCATION,
249,M,97.120000000000005,A,"1000 E MOREHEAD ST, CHARLOTTE, NC, 28203",PointAddress,,,,1000 E MOREHEAD ST,CHARLOTTE,NC,Mecklenburg,60003980,COVENANT PRESBYTERIAN CHILD DEVELOPMENT CENTER,,,,,,,,NC,,1000 E MOREHEAD STREET,CHARLOTTE,NC,28204,(704) 804-7588,,Center,Independent,MBRINTON,0.000000000000000,Five Star Center License,22-Dec-22 00:00:00,Janice.Price@covenantpresby.org,116.000000000000000,0.000000000000000,0.000000000000000,35.211950999999999,-80.843629499999992,JANICE PRICE,,COVENANT PRESBYTERIAN CHURCH,
250,M,82.230000000000004,A,"7008 E W T HARRIS BV, CHARLOTTE, NC, 28215",PointAddress,,,,7008 E W T HARRIS BV,CHARLOTTE,NC,Mecklenburg,60004093,SMART KIDS CHILD DEVELOPMENT CENTER #8,60003904,,,,,1014 MAXWELL MILL ROAD,FORT MILL,SC,29708,7008-7 E WT HARRIS BOULEVARD,CHARLOTTE,NC,28215,(704) 568-7817,,Center,Independent,RKWASHIN,0.000000000000000,Five Star Center License,28-Dec-21 00:00:00,latoya@smartkidscdc.com,109.000000000000000,0.000000000000000,0.000000000000000,35.224308000000001,-80.727767999999998,LAKEYSHA THOMAS,,LJ SCOOLS (CAROLINA) INC.,
251,M,97.379999999999995,A,"741 DENNING PL, CHARLOTTE, NC, 28227",PointAddress,,,,741 DENNING PL,CHARLOTTE,NC,Mecklenburg,60004398,Kingdom Kidz Learning Center,60004192,,,,,,,,,741 DENNING PLACE,CHARLOTTE,NC,28227,(980) 748-9276,,Center,Independent,RWHEELER,0.000000000000000,Temporary License,01-Jun-25 00:00:00,enjoyingjesus00@gmail.com,15.000000000000000,15.000000000000000,0.000000000000000,35.189487000000000,-80.722484999999992,,,Kingdom Kidz Learning Center,
252,M,96.799999999999997,A,"9801 ARLINGTON CHURCH RD, MINT HILL, NC, 28227",PointAddress,,,,9801 ARLINGTON CHURCH RD,MINT HILL,NC,Mecklenburg,60004350,Arlington Christian Academy -Preschool,,,,,,,,NC,,9801 Arlington Church Rd.,CHARLOTTE,NC,28227,(704) 573-1149,,Center,Religious Sponsored,AAVALOS1,0.000000000000000,GS 110-106,01-Apr-25 00:00:00,mallory@arlingtonacademy.org,123.000000000000000,0.000000000000000,0.000000000000000,35.207270999999999,-80.611807499999998,Mallory Hill,,"Arlington Christian Academy, LLC",
253,M,97.439999999999998,A,"416 WOODVALE PL, CHARLOTTE, NC, 28208",PointAddress,,,,416 WOODVALE PL,CHARLOTTE,NC,Mecklenburg,60003512,"ALL ABOUT KIDZ CHILDCARE FACILITY,INC.",,,,,,,,NC,,416 WOODVALE PLACE,CHARLOTTE,NC,28208,(980) 335-0423,,Family CC Home,Independent,RKWASHIN,0.000000000000000,Four Star Family CC Home License,25-Apr-25 00:00:00,tieria32@gmail.com,8.000000000000000,5.000000000000000,0.000000000000000,35.237727000000000,-80.864374499999997,,,"ALL ABOUT KIDZ CHILDCARE FACILITY,INC.",
254,M,97.379999999999995,A,"6336 OLD MEADOW RD, CHARLOTTE, NC, 28227",PointAddress,,,,6336 OLD MEADOW RD,CHARLOTTE,NC,Mecklenburg,60004374,"Footprints Learn N Play, LLC",60003899,,,,,,,,,6336 Old Meadow Rd.,CHARLOTTE,NC,28227,(704) 345-1326,,Center,Independent,DNWATSON,0.000000000000000,Four Star Center License,16-May-25 00:00:00,footprintsnb@mail.com,15.000000000000000,5.000000000000000,0.000000000000000,35.205425999999996,-80.685922500000004,,,Footprints Learn N Play LLC,
255,M,97.180000000000007,A,"1035 RAMA RD, CHARLOTTE, NC, 28211",PointAddress,,,,1035 RAMA RD,CHARLOTTE,NC,Mecklenburg,60004368,Rama Road ASEP,,,,,,1901 Herbert Spaugh Lane,Charlotte,NC,28277,1035 Rama Road,CHARLOTTE,NC,28211,(980) 343-6730,,Center,Local Public School,LKEDDINS,0.000000000000000,Five Star Center License,19-Mar-25 00:00:00,stephen.hall@cms.k12.nc.us,150.000000000000000,0.000000000000000,0.000000000000000,35.169551999999996,-80.772034500000004,Leigh Bishop,,Charlotte-Mecklenburg Board of Education,
256,M,97.439999999999998,A,"7807 BUDDY HOLLY RD, CHARLOTTE, NC, 28216",PointAddress,,,,7807 BUDDY HOLLY RD,CHARLOTTE,NC,Mecklenburg,60004380,Building Blocks Nanny Shop LLC,,,,,,,,NC,,7807 Buddy Holly Rd,CHARLOTTE,NC,28216,(704) 891-1560,,Family CC Home,Independent,LSBERRY,0.000000000000000,Two Star Family CC Home License,13-Jun-25 00:00:00,buildingblocksnannyshopllc@gmail.com,8.000000000000000,8.000000000000000,0.000000000000000,35.323956000000003,-80.852840999999998,,,Building Blocks Nanny Shop L.L.C,
257,M,97.439999999999998,A,"2647 FREEDOM DR, CHARLOTTE, NC, 28208",PointAddress,,,,2647 FREEDOM DR,CHARLOTTE,NC,Mecklenburg,60004231,MOVEMENT SCHOOL FREEDOM PRE-K,,,,,,,,NC,,2647 FREEDOM DRIVE,CHARLOTTE,NC,28208,(980) 246-3041,,Center,Private School,LSBERRY,0.000000000000000,Three Star Center License,20-Mar-25 00:00:00,erica.polk@movementschool.com,54.000000000000000,0.000000000000000,0.000000000000000,35.237789999999997,-80.884700999999993,ERICA POLK,,MOVEMENT FOUNDATION,
258,M,97.319999999999993,A,"5621 THOMPSON RD, CHARLOTTE, NC, 28216",PointAddress,,,,5621 THOMPSON RD,CHARLOTTE,NC,Mecklenburg,60004393,Marshall Preparatory Academy,60004306,,,,,,,,,5621 Thompson Rd,CHARLOTTE,NC,28216,(704) 503-9051,,Center,Independent,RWHEELER,0.000000000000000,Temporary License,26-Mar-25 00:00:00,MPAcademy5621@gmail.com,15.000000000000000,15.000000000000000,0.000000000000000,35.309619000000005,-80.866408500000006,,,Magical Moments Child Development LLC,
259,M,97.319999999999993,A,"801 S TRADE ST, MATTHEWS, NC, 28105",PointAddress,,,,801 S TRADE ST,MATTHEWS,NC,Mecklenburg,60004240,LEGACY EUROPEAN ACADEMY,,,,,,,,NC,,801 S TRADE STREET,MATTHEWS,NC,28105,(704) 246-9245,,Center,Independent,LKEDDINS,0.000000000000000,One Star Center License,31-Jan-25 00:00:00,elizalas3773@gmail.com,135.000000000000000,0.000000000000000,0.000000000000000,35.109890999999998,-80.727241499999991,ELIZA LASTOVETSKA,,GOLDEN LILY LLC,
260,M,97.180000000000007,A,"1946 WEST BV, CHARLOTTE, NC, 28208",PointAddress,,,,1946 WEST BV,CHARLOTTE,NC,Mecklenburg,60002983,STRATFORD RICHARDSON YMCA,,,,,,,,,,1946 WEST BLVD,CHARLOTTE,NC,28208,(704) 716-4800,,Center,Franchise,QSTHOMPS,0.000000000000000,Five Star Center License,10-Mar-25 00:00:00,veronie.gamble@ymcacharlotte.org,199.000000000000000,0.000000000000000,0.000000000000000,35.213796000000002,-80.891554499999998,VERONIE GAMBLE,,YOUNG MENS CHRISTIAN ASSOCIATION OF GREATER CHARLO,
261,M,97.319999999999993,A,"1315 SUNSET RD, CHARLOTTE, NC, 28216",PointAddress,,,,1315 SUNSET RD,CHARLOTTE,NC,Mecklenburg,60004201,LITTLE PEOPLE'S PLAYHOUSE,60002295,60002587,60003906,,,,,,,1315 SUNSET ROAD,CHARLOTTE,NC,28216,(704) 492-8972,,Center,Independent,MNCUTHBE,0.000000000000000,Four Star Center License,03-Oct-24 00:00:00,lpphcdc@outlook.com,12.000000000000000,5.000000000000000,0.000000000000000,35.322291000000000,-80.897611499999996,,,"Little People's Playhouse, LLC.",
262,M,97.760000000000005,A,"2301 COMMONWEALTH AV, CHARLOTTE, NC, 28205",PointAddress,,,,2301 COMMONWEALTH AV,CHARLOTTE,NC,Mecklenburg,60004323,Childcare Network #92B,6050406,60001368,,,,,,,,2301 Commonwealth Avenue,CHARLOTTE,NC,28205,(704) 379-0460,,Center,Independent,MBRINTON,0.000000000000000,Five Star Center License,26-Sep-24 00:00:00,cni92@childcarenetwork.com,27.000000000000000,0.000000000000000,0.000000000000000,35.216595000000005,-80.807409000000007,Thelma Mackins,,Child Development Schools North Carolina LLC,
263,M,97.840000000000003,A,"1901 N SHARON AMITY RD, CHARLOTTE, NC, 28205",PointAddress,,,,1901 N SHARON AMITY RD,CHARLOTTE,NC,Mecklenburg,60004336,Childcare Network #52,6050974,60001144,,,,,,,,1901 North Sharon Amity Road,CHARLOTTE,NC,28205,(704) 405-3059,,Center,Franchise,MBRINTON,0.000000000000000,Five Star Center License,09-Sep-24 00:00:00,cni52@childcarenetwork.com,164.000000000000000,0.000000000000000,0.000000000000000,35.187020999999994,-80.774590500000002,Charona Richardson,Malikah Coley,Child Development Schools North Carolina LLC,
264,M,97.439999999999998,A,"2545 GALLOWAY RD, CHARLOTTE, NC, 28262",PointAddress,,,,2545 GALLOWAY RD,CHARLOTTE,NC,Mecklenburg,60003867,THE GODDARD SCHOOL AT MALLARD CREEK,,,,,,,,NC,,2545 GALLOWAY ROAD,CHARLOTTE,NC,28262,(980) 337-4888,,Center,Franchise,JKSTANSF,0.000000000000000,Five Star Center License,24-Sep-24 00:00:00,dcharlotte3nc@goddardschools.com,160.000000000000000,0.000000000000000,0.000000000000000,35.344116000000000,-80.761837499999999,JENNIFER THREADGILL,,WYOAK CORPORATION,
265,M,85.090000000000003,A,"4920 E W T HARRIS BV, CHARLOTTE, NC, 28215",PointAddress,,,,4920 E W T HARRIS BV,CHARLOTTE,NC,Mecklenburg,60004358,Castles Daycare Academy,6055611,,,,,,,,,4920 E. WT Harris Blvd,CHARLOTTE,NC,28215,(704) 563-7112,,Center,Independent,RKWASHIN,0.000000000000000,Three Star Center License,05-Sep-24 00:00:00,admin@castlesdaycareacademy.com,50.000000000000000,0.000000000000000,0.000000000000000,35.247510000000005,-80.738010000000003,Cynthia Knight-Boone,,"Knight, Cynthia H",
266,M,97.560000000000002,A,"6418 PARK SOUTH DR, CHARLOTTE, NC, 28210",PointAddress,,,,6418 PARK SOUTH DR,CHARLOTTE,NC,Mecklenburg,60004338,Childcare Network #55,6050971,60001142,,,,,,,,6418 Park South Drive,CHARLOTTE,NC,28210,(704) 551-1041,,Center,Independent,DNWATSON,0.000000000000000,Five Star Center License,13-Sep-24 00:00:00,cni55@childcarenetwork.com,162.000000000000000,0.000000000000000,0.000000000000000,35.143451999999996,-80.846460000000008,Latonya Johnson,,Child Development Schools North Carolina LLC,
267,M,97.500000000000000,A,"2102 BEN CRAIG DR, CHARLOTTE, NC, 28262",PointAddress,,,,2102 BEN CRAIG DR,CHARLOTTE,NC,Mecklenburg,60003189,"CHILDREN OF AMERICA CHARLOTTE, LLC",,,,,,,,,,2102 BEN CRAIG DRIVE,CHARLOTTE,NC,28262,(704) 549-8938,(704) 549-8941,Center,Franchise,JKSTANSF,0.000000000000000,Five Star Center License,15-Feb-25 00:00:00,coacharlottenc@childrenofamerica.com,190.000000000000000,0.000000000000000,0.000000000000000,35.322389999999999,-80.773533000000000,Stephanie Blevins,,"CHILDREN OF AMERICA (CHARLOTTE), LLC",
268,M,97.439999999999998,A,"5730 DIXIE RIVER RD, CHARLOTTE, NC, 28278",PointAddress,,,,5730 DIXIE RIVER RD,CHARLOTTE,NC,Mecklenburg,60004371,Lightbridge Academy Steele Creek,,,,,,,,NC,,5730 Dixie River Rd,CHARLOTTE,NC,28278,(980) 985-9858,,Center,Franchise,ALITALIA,0.000000000000000,One Star Center License,29-Apr-25 00:00:00,barbaraduncan@lightbridgeacademy.com,194.000000000000000,0.000000000000000,0.000000000000000,35.172522000000001,-80.975092499999988,Nikki Friedman,,"MADE for Excellence, LLC",
269,M,97.439999999999998,A,"9239 BAYBROOK LN, CHARLOTTE, NC, 28277",PointAddress,,,,9239 BAYBROOK LN,CHARLOTTE,NC,Mecklenburg,60004203,LEAFSPRING SCHOOL AT MCALPINE,,,,,,,,NC,,9239 BAYBROOK LANE,CHARLOTTE,NC,28277,(704) 909-4525,(704) 909-4526,Center,Independent,KDUNLAP,0.000000000000000,Five Star Center License,15-Dec-24 00:00:00,mmistele@leafspringcharlotte.com,212.000000000000000,0.000000000000000,0.000000000000000,35.080334999999998,-80.828437500000007,LaSheeka Proctor,,"LEAFSPRING SCHOOL MCALPINE, INC",
270,M,97.319999999999993,A,"7102 BRIGMORE DR, CHARLOTTE, NC, 28226",PointAddress,,,,7102 BRIGMORE DR,CHARLOTTE,NC,Mecklenburg,60004360,Teremok Russian Academy of Charlotte,60004296,,,,,,,,,7102 Brigmore Dr,CHARLOTTE,NC,28226,(704) 491-3259,,Center,Independent,KDUNLAP,0.000000000000000,Five Star Center License,16-Feb-25 00:00:00,teremokRAC@gmail.com,12.000000000000000,0.000000000000000,0.000000000000000,35.089658999999997,-80.840322000000000,,,Teremok Russian Academy of Charlotte,
271,M,97.439999999999998,A,"4312 KNOLLCREST DR, CHARLOTTE, NC, 28208",PointAddress,,,,4312 KNOLLCREST DR,CHARLOTTE,NC,Mecklenburg,60004362,Treehouse Playhouse LLC,,,,,,,,NC,,4312 Knollcrest Dr,CHARLOTTE,NC,28208,(716) 553-6359,,Family CC Home,Independent,RKWASHIN,0.000000000000000,Two Star Family CC Home License,22-Feb-25 00:00:00,Treehouseplayhousechildcare@gmail.com,8.000000000000000,0.000000000000000,0.000000000000000,35.265464999999999,-80.888512499999990,,,Treehouse Playhouse LLC,
272,M,97.439999999999998,A,"6815 ENDHAVEN LN, CHARLOTTE, NC, 28277",PointAddress,,,,6815 ENDHAVEN LN,CHARLOTTE,NC,Mecklenburg,60004366,Endhaven Elementary School ASEP,,,,,,1901 Herbert Spaugh Lane,Charlotte,NC,28208,6815 Endhaven Lane,CHARLOTTE,NC,28277,(980) 343-5436,,Center,Local Public School,KDUNLAP,0.000000000000000,Five Star Center License,07-Mar-25 00:00:00,stephen.hall@cms.k12.nc.us,150.000000000000000,0.000000000000000,0.000000000000000,35.066825999999999,-80.835484500000007,,,Charlotte-Mecklenburg Board of Education,
273,M,97.840000000000003,A,"1635 OAKHURST COMMONS DR, CHARLOTTE, NC, 28205",PointAddress,,,,1635 OAKHURST COMMONS DR,CHARLOTTE,NC,Mecklenburg,60004363,Everbrook Academy,,,,,,,,NC,,1635 Oakhurst Commons Drive,CHARLOTTE,NC,28205,(980) 249-1830,,Center,Franchise,ALITALIA,0.000000000000000,One Star Center License,24-Feb-25 00:00:00,4889@everbrookacademy.com,144.000000000000000,0.000000000000000,0.000000000000000,35.194698000000002,-80.781489000000008,Amber Craig,,Everbrook Academy LLC,
274,M,97.500000000000000,A,"11830 TOM SHORT RD, CHARLOTTE, NC, 28277",PointAddress,,,,11830 TOM SHORT RD,CHARLOTTE,NC,Mecklenburg,60002985,POLO RIDGE ELEMENTARY ASEP,,,,,,1901 HERBERT SPAUGH LANE,CHARLOTTE,NC,28208,11830 TOM SHORT ROAD,CHARLOTTE,NC,28277,(980) 343-0749,,Center,Local Public School,KDUNLAP,0.000000000000000,Five Star Center License,22-Oct-24 00:00:00,satina.jones@cms.k12.nc.us,150.000000000000000,0.000000000000000,0.000000000000000,35.046638999999999,-80.794741500000001,LEIGH BISHOP,,CHARLOTTE MECKLENBURG BOARD OF EDUCATION,
275,M,97.319999999999993,A,"2819 SLOAN DR, CHARLOTTE, NC, 28208",PointAddress,,,,2819 SLOAN DR,CHARLOTTE,NC,Mecklenburg,60004355,Gleaton's Learning Immersion Academic Center,60003927,,,,,,,,,2819 Sloan Drive,CHARLOTTE,NC,28208,(704) 905-0002,,Center,Independent,LSBERRY,0.000000000000000,Four Star Center License,04-Dec-24 00:00:00,ppgleaton@aol.com,12.000000000000000,5.000000000000000,0.000000000000000,35.245286999999998,-80.920763999999991,Priscilla Gleaton,,Gleaton's Learning Immersion Academic Center,
276,M,97.500000000000000,A,"2010 RUSSELL AV, CHARLOTTE, NC, 28216",PointAddress,,,,2010 RUSSELL AV,CHARLOTTE,NC,Mecklenburg,60004394,Little Angels Preschool,60003074,,,,,,,,,2010 RUSSELL AVENUE,CHARLOTTE,NC,28216,(704) 564-8259,,Center,Independent,RWHEELER,0.000000000000000,Temporary License,07-Apr-25 00:00:00,littleangels504@yahoo.com,39.000000000000000,0.000000000000000,0.000000000000000,35.257131000000001,-80.853565500000002,Marlaina Williford,,"Williford, Marlaina R",
277,M,97.180000000000007,A,"3200 PARK RD, CHARLOTTE, NC, 28209",PointAddress,,,,3200 PARK RD,CHARLOTTE,NC,Mecklenburg,60003217,CHARLOTTE CHILD DEVELOPMENT CENTER,,,,,,,,,,3200 PARK ROAD,CHARLOTTE,NC,28209,(704) 523-0800,,Center,Independent,JKSTANSF,0.000000000000000,Five Star Center License,08-Aug-24 00:00:00,Cynthia.kara@gmail.com,50.000000000000000,0.000000000000000,0.000000000000000,35.186571000000001,-80.854011000000000,CYNTHIA KARA BARNES,,CHARLOTTE EARLY EDUCATION SERVICES DBA CHARLOTTE,
278,M,97.439999999999998,A,"10710 JOHN PRICE RD, CHARLOTTE, NC, 28273",PointAddress,,,,10710 JOHN PRICE RD,CHARLOTTE,NC,Mecklenburg,60004331,Brown Road KinderCare,6055602,,,,,,,,,10710 John Price Rd,CHARLOTTE,NC,28273,(704) 588-6205,,Center,Independent,DNWATSON,0.000000000000000,Five Star Center License,24-Sep-24 00:00:00,Gussie.Bowman@kindercare.com,249.000000000000000,0.000000000000000,0.000000000000000,35.121617999999998,-80.960395500000004,Shirley Ayer,Kellie Fuller,KinderCare Education LLC,
279,M,97.319999999999993,A,"5301 SHARON RD, CHARLOTTE, NC, 28210",PointAddress,,,,5301 SHARON RD,CHARLOTTE,NC,Mecklenburg,60003608,SHARON ACADEMY,,,,,,,,NC,,5301 SHARON ROAD,CHARLOTTE,NC,28210,(704) 364-1200,,Center,Independent,DNWATSON,0.000000000000000,Five Star Center License,23-Aug-24 00:00:00,cdetemple@sharon-academy.com,170.000000000000000,170.000000000000000,0.000000000000000,35.140139999999995,-80.836658999999997,COURTNEY DETEMPLE,,"SHARON ACADEMY , LLC",
280,M,97.319999999999993,A,"10540 MONROE RD, MATTHEWS, NC, 28105",PointAddress,,,,10540 MONROE RD,MATTHEWS,NC,Mecklenburg,60004319,Childcare Network #325,6055653,60003979,,,,,,,,10540 Monroe Road,MATTHEWS,NC,28105,(704) 847-5566,,Center,Independent,LKEDDINS,0.000000000000000,Five Star Center License,09-Jul-24 00:00:00,cni325@childcarenetwork.com,280.000000000000000,0.000000000000000,0.000000000000000,35.129196000000000,-80.733541500000001,Rebekah Richardson,,"Child Development Schools North Carolina, LLC",
281,M,97.319999999999993,A,"10836 MONROE RD, MATTHEWS, NC, 28105",PointAddress,,,,10836 MONROE RD,MATTHEWS,NC,Mecklenburg,60004078,HARBOR VIEW CREATIVE LEARNING CENTER,,,,,,,,NC,,10836 MONROE ROAD,MATTHEWS,NC,28105,(980) 339-8804,,Center,Independent,LKEDDINS,0.000000000000000,One Star Center License,13-Jul-24 00:00:00,harborviewclc@yahoo.com,228.000000000000000,0.000000000000000,0.000000000000000,35.125082999999997,-80.730432000000008,Constance Gonzalez,Jacqueline Hennings,"HARBOR VIEW CREATIVE LEARNING CENTER, LLC",
282,M,97.609999999999999,A,"4609 TUCKASEEGEE RD, CHARLOTTE, NC, 28208",PointAddress,,,,4609 TUCKASEEGEE RD,CHARLOTTE,NC,Mecklenburg,60004325,Childcare Network #90,6055010,60001369,,,,,,,,4609 Tuckaseegee Road,CHARLOTTE,NC,28208,(704) 405-5249,,Center,Independent,LSBERRY,0.000000000000000,Five Star Center License,09-Jul-24 00:00:00,cni90@childcarenetwork.com,199.000000000000000,0.000000000000000,0.000000000000000,35.246510999999998,-80.902476000000007,Shanquena Bost,,"Child Development Schools North Carolina, LLC",
283,M,97.439999999999998,A,"3015 WARNER GLEN DR, CHARLOTTE, NC, 28269",PointAddress,,,,3015 WARNER GLEN DR,CHARLOTTE,NC,Mecklenburg,60004303,Kiddie Academy of Charlotte - Highlands,,,,,,,,NC,,3015 Warner Glen Dr,CHARLOTTE,NC,28269,(980) 357-5437,,Center,Franchise,DMMATTHE,0.000000000000000,Prov License,04-Jun-25 00:00:00,della.ramsey@kiddieacademy.net,179.000000000000000,0.000000000000000,0.000000000000000,35.367102000000003,-80.769158999999988,Della Ramsey,,Educare Endeavors Inc.,
284,M,96.780000000000001,A,"6622 SANTA CRUZ TL, CHARLOTTE, NC, 28227",PointAddress,,,,6622 SANTA CRUZ TL,CHARLOTTE,NC,Mecklenburg,60003941,MAGNIFICENT MINDS CHILDCARE,,,,,,,,NC,,6622 SANTA CRUZ TRL,CHARLOTTE,NC,28227,(704) 575-2718,,Family CC Home,Independent,AAVALOS1,0.000000000000000,Four Star Family CC Home License,24-Sep-24 00:00:00,ymcdonald124@gmail.com,8.000000000000000,5.000000000000000,0.000000000000000,35.222490000000001,-80.716108500000004,,,MAGNIFICENT MINDS CHILDCARE LLC,
285,M,96.329999999999998,A,"430 W SUGAR CREEK RD, CHARLOTTE, NC, 28213",PointAddress,,,,430 W SUGAR CREEK RD,CHARLOTTE,NC,Mecklenburg,60004344,Childcare Network #54,6050972,60001141,,,,,,,,430 West Sugar Creek,CHARLOTTE,NC,28213,(704) 405-4544,,Center,Independent,SDPALMER,0.000000000000000,Five Star Center License,17-Sep-24 00:00:00,cni54@childcarenetwork.com,171.000000000000000,0.000000000000000,0.000000000000000,35.264753999999996,-80.793958499999988,Erica Mills,,"Child Development Schools North Carolina, LLC",
286,M,97.500000000000000,A,"3960 W ARROWOOD RD, CHARLOTTE, NC, 28273",PointAddress,,,,3960 W ARROWOOD RD,CHARLOTTE,NC,Mecklenburg,60004012,PRIMROSE SCHOOL OF LAKE WYLIE,60003137,,,,,,,,,3960 W ARROWOOD ROAD,CHARLOTTE,NC,28273,(704) 926-4955,,Center,Franchise,DNWATSON,0.000000000000000,Five Star Center License,13-Sep-24 00:00:00,pghadi@primroselakewylie.com,185.000000000000000,0.000000000000000,0.000000000000000,35.154441000000006,-80.951863500000002,,,TAP CARE LLC,
287,M,97.060000000000002,A,"5017 SOUTH BV, CHARLOTTE, NC, 28210",PointAddress,,,,5017 SOUTH BV,CHARLOTTE,NC,Mecklenburg,60004337,Childcare Network #53,6050973,60001143,,,,,,,,5017 South Boulevard,CHARLOTTE,NC,28217,(704) 405-1024,,Center,Independent,DMMATTHE,0.000000000000000,Five Star Center License,26-Sep-24 00:00:00,cni53@childcarenetwork.com,172.000000000000000,0.000000000000000,0.000000000000000,35.169462000000003,-80.875340999999992,Diamon Adams,,Child Development Schools North Carolina LLC,
288,M,97.760000000000005,A,"2241 COMMONWEALTH AV, CHARLOTTE, NC, 28205",PointAddress,,,,2241 COMMONWEALTH AV,CHARLOTTE,NC,Mecklenburg,60004339,Childcare Network #92A,6050405,60001360,,,,,,,,2241 Commonwealth Avenue,CHARLOTTE,NC,28205,(704) 379-0459,,Center,Independent,MBRINTON,0.000000000000000,Five Star Center License,22-Oct-24 00:00:00,cni92@childcarenetwork.com,94.000000000000000,0.000000000000000,0.000000000000000,35.216802000000001,-80.807674499999990,Thelma Mackins,,Child Development Schools North Carolina LLC,
289,M,97.609999999999999,A,"1032 WHITE PLAINS RD, CHARLOTTE, NC, 28213",PointAddress,,,,1032 WHITE PLAINS RD,CHARLOTTE,NC,Mecklenburg,60003807,BOOGIE LAND CHILD CARE CENTER,,,,,,,,NC,,1032 WHITE PLAINS ROAD,CHARLOTTE,NC,28213,(704) 921-0022,(704) 494-3304,Center,Independent,SDPALMER,0.000000000000000,Three Star Center License,03-Oct-24 00:00:00,boogieland19@yahoo.com,12.000000000000000,5.000000000000000,0.000000000000000,35.273889000000004,-80.790628499999997,,,"FOSTER, TANQUILA S",
290,M,97.840000000000003,A,"8216 UNIVERSITY RIDGE DR, CHARLOTTE, NC, 28213",PointAddress,,,,8216 UNIVERSITY RIDGE DR,CHARLOTTE,NC,Mecklenburg,60004326,Childcare Network #94,6055744,60001362,,,,,,,,8216 University Ridge Drive,CHARLOTTE,NC,28213,(704) 598-0066,,Center,Independent,SDPALMER,0.000000000000000,Five Star Center License,09-Jul-24 00:00:00,cni94@childcarenetwork.com,174.000000000000000,0.000000000000000,0.000000000000000,35.291313000000002,-80.737362000000005,Lindsey Garner,,"Child Development Schools North Carolina, LLC",
291,M,95.689999999999998,A,"651 E WOODLAWN RD, CHARLOTTE, NC, 28210",PointAddress,,,,651 E WOODLAWN RD,CHARLOTTE,NC,Mecklenburg,60004342,Childcare Network #97B,6050407,60001367,,,,,,,,651 Woodlawn Road,CHARLOTTE,NC,28209,(704) 523-9295,,Center,Independent,JKSTANSF,0.000000000000000,Five Star Center License,31-Oct-24 00:00:00,cni97@childcarenetwork.com,173.000000000000000,0.000000000000000,0.000000000000000,35.174376000000002,-80.868703500000009,Latarsha Vann,,Child Development Schools North Carolina LLC,
292,M,97.319999999999993,A,"5026 MONROE RD, CHARLOTTE, NC, 28205",PointAddress,,,,5026 MONROE RD,CHARLOTTE,NC,Mecklenburg,60004341,Childcare Network #95,6050408,60001365,,,,,,,,5026 Monroe Road,CHARLOTTE,NC,28205,(704) 405-1601,,Center,Independent,MBRINTON,0.000000000000000,Five Star Center License,21-Oct-24 00:00:00,cni95@childcarenetwork.com,195.000000000000000,0.000000000000000,0.000000000000000,35.190891000000001,-80.777204999999995,Octavia Stephens,,Child Development Schools North Carolina LLC,
293,M,97.799999999999997,A,"6115 BRIGHTLINE PARK DR, CHARLOTTE, NC, 28273",PointAddress,,,,6115 BRIGHTLINE PARK DR,CHARLOTTE,NC,Mecklenburg,60004349,Kiddie Academy of Steele Creek,,,,,,,,NC,,6115 Brightline Park Drive,CHARLOTTE,NC,28273,(980) 595-8088,,Center,Franchise,DNWATSON,0.000000000000000,Four Star Center License,07-May-25 00:00:00,steelecreek@kiddieacademy.net,178.000000000000000,0.000000000000000,0.000000000000000,35.156781000000002,-80.945257499999997,Chandrea Wilson,,KA Steele Creek LLC,
